account_id,supervised_risk_score,anomaly_score,anomaly_flag,n_sim_changes,failure_rate,max_amount,label_account_takeover,combined_risk
ACC100192,0.0,0.17549818944096113,0,0.0,0.0,1063.43,0,0.07019927577638445
ACC100658,0.0,0.1754366174612836,0,1.0,0.0,1375.87,0,0.07017464698451345
ACC100253,0.0,0.17520869202904257,0,1.0,0.1,734.65,0,0.07008347681161703
ACC100619,0.0,0.1751592503166758,0,1.0,0.0,1762.47,0,0.07006370012667033
ACC100782,0.0,0.17460773520132694,0,0.0,0.0,946.19,0,0.06984309408053078
ACC100460,0.0,0.1739563501081245,0,0.0,0.0666666666666666,1011.39,0,0.0695825400432498
ACC100631,0.023333333333333334,0.13847365823894606,0,0.0,0.1428571428571428,492.49,0,0.06938946329557842
ACC100374,0.0,0.17341037867909453,0,1.0,0.0714285714285714,1439.19,0,0.06936415147163781
ACC100012,0.0,0.17305315088636541,0,1.0,0.0909090909090909,1033.47,0,0.06922126035454616
ACC100407,0.0,0.17275687750627258,0,0.0,0.0,802.33,0,0.06910275100250904
ACC100114,0.0,0.17182014438437748,0,0.0,0.0,1305.65,0,0.068728057753751
ACC100537,0.0,0.1713189088939341,0,0.0,0.0,1548.06,0,0.06852756355757365
ACC100247,0.0033333333333333335,0.16606766517164367,0,1.0,0.0,3685.45,0,0.06842706606865748
ACC100336,0.0,0.17100266371468678,0,0.0,0.1052631578947368,630.19,0,0.06840106548587471
ACC100161,0.0,0.1705807141993185,0,1.0,0.0,1963.45,0,0.0682322856797274
ACC100099,0.006464285714285713,0.16070653844830846,0,2.0,0.0,2150.29,0,0.0681611868078948
ACC100679,0.0,0.17019596561369651,0,1.0,0.0454545454545454,839.44,0,0.06807838624547861
ACC100034,0.01,0.1544863092016706,0,1.0,0.0,3674.26,0,0.06779452368066825
ACC100533,0.0,0.16942333079830618,0,2.0,0.0952380952380952,945.38,0,0.06776933231932247
ACC100478,0.0,0.1681083413752499,0,0.0,0.0588235294117647,1400.07,0,0.06724333655009997
ACC100404,0.0,0.16689536902108631,0,0.0,0.1176470588235294,1544.45,0,0.06675814760843453
ACC100176,0.0,0.16675863769303098,0,0.0,0.0,974.98,0,0.0667034550772124
ACC100171,0.0,0.16641663307341442,0,0.0,0.1176470588235294,2826.34,0,0.06656665322936577
ACC100036,0.0,0.16641274292556152,0,2.0,0.0,1086.16,0,0.06656509717022462
ACC100629,0.0,0.16605074929706168,0,1.0,0.0,1974.73,0,0.06642029971882467
ACC100616,0.0,0.16587210252195597,0,1.0,0.0,1450.27,0,0.0663488410087824
ACC100260,0.0,0.16572019828787515,0,0.0,0.0434782608695652,2909.35,0,0.06628807931515006
ACC100480,0.0,0.16560982338275604,0,2.0,0.05,899.94,0,0.06624392935310242
ACC100008,0.0,0.1642059824001709,0,1.0,0.0476190476190476,1430.05,0,0.06568239296006836
ACC100250,0.0,0.16180118022989184,0,1.0,0.2,1299.19,0,0.06472047209195674
ACC100760,0.0,0.16162745344487253,0,0.0,0.1666666666666666,1779.47,0,0.06465098137794902
ACC100430,0.0,0.16068633811783034,0,1.0,0.0,1021.69,0,0.06427453524713214
ACC100371,0.0,0.1603649113716819,0,0.0,0.0,1987.32,0,0.06414596454867276
ACC100476,0.0,0.16009237350216113,0,0.0,0.1,648.71,0,0.06403694940086445
ACC100799,0.0,0.15887538750143354,0,1.0,0.1538461538461538,851.79,0,0.06355015500057341
ACC100580,0.01,0.14319987498398684,0,1.0,0.1111111111111111,4721.56,0,0.06327994999359474
ACC100088,0.0,0.15811109296472106,0,0.0,0.1,1683.7,0,0.06324443718588843
ACC100125,0.0,0.1574335092566252,0,2.0,0.125,750.68,0,0.06297340370265007
ACC100325,0.0,0.15716272425233493,0,0.0,0.0714285714285714,2617.18,0,0.06286508970093398
ACC100255,0.0,0.15679753046915682,0,1.0,0.0,1474.57,0,0.06271901218766272
ACC100554,0.0,0.15665941157929478,0,0.0,0.15,1152.26,0,0.06266376463171791
ACC100377,0.0,0.15665050824666002,0,0.0,0.1818181818181818,1306.9,0,0.06266020329866401
ACC100367,0.0,0.15504995335663702,0,2.0,0.0,1326.1,0,0.06201998134265481
ACC100245,0.0,0.15394282680102786,0,1.0,0.0,1114.04,0,0.06157713072041115
ACC100220,0.0,0.15357129426961502,0,2.0,0.0,1312.24,0,0.06142851770784601
ACC100129,0.0,0.1529654727506725,0,2.0,0.0,1093.59,0,0.061186189100268996
ACC100671,0.0,0.15292640785335543,0,0.0,0.1764705882352941,1738.6,0,0.06117056314134217
ACC100448,0.0,0.15223946950568162,0,2.0,0.0666666666666666,541.31,0,0.06089578780227265
ACC100597,0.0,0.15169512536686197,0,0.0,0.04,1440.44,0,0.060678050146744794
ACC100794,0.0,0.15105222865629886,0,0.0,0.125,1471.09,0,0.06042089146251955
ACC100739,0.0,0.1508837481020635,0,2.0,0.0714285714285714,1619.57,0,0.060353499240825406
ACC100542,0.0,0.15062487870136743,0,0.0,0.0769230769230769,1727.05,0,0.06024995148054697
ACC100363,0.0,0.1501019395064297,0,0.0,0.0,1648.37,0,0.06004077580257188
ACC100381,0.0,0.15006877197101082,0,0.0,0.0,2110.82,0,0.06002750878840433
ACC100713,0.0033333333333333335,0.14476411501208875,0,0.0,0.0,3026.41,0,0.0599056460048355
ACC100726,0.0,0.1488658151105595,0,1.0,0.0,1379.52,0,0.0595463260442238
ACC100675,0.0033333333333333335,0.14322764184701126,0,1.0,0.125,821.4,0,0.059291056738804505
ACC100353,0.0,0.1482006089161983,0,0.0,0.0555555555555555,1660.72,0,0.05928024356647932
ACC100280,0.0,0.14756854389431348,0,2.0,0.0625,1251.85,0,0.05902741755772539
ACC100317,0.0033333333333333335,0.14243981192936114,0,1.0,0.0666666666666666,3330.34,0,0.05897592477174446
ACC100022,0.0,0.14740924704073244,0,2.0,0.0,1322.16,0,0.05896369881629298
ACC100140,0.0,0.147309925629377,0,2.0,0.0588235294117647,959.7,0,0.05892397025175081
ACC100343,0.0,0.147030903387297,0,0.0,0.1666666666666666,781.37,0,0.058812361354918796
ACC100057,0.0,0.14616074789949407,0,0.0,0.0,1298.3,0,0.05846429915979763
ACC100303,0.0,0.14603751116410013,0,0.0,0.0714285714285714,1349.89,0,0.058415004465640054
ACC100418,0.0,0.14502540735426794,0,2.0,0.0,968.33,0,0.05801016294170718
ACC100436,0.0,0.1449626153791146,0,1.0,0.0,976.01,0,0.05798504615164584
ACC100293,0.0,0.14469031563852064,0,1.0,0.0,2187.61,0,0.05787612625540826
ACC100234,0.0,0.14464803166864973,0,0.0,0.0,2456.91,0,0.05785921266745989
ACC100516,0.0,0.14456503716378727,0,0.0,0.0769230769230769,1931.31,0,0.05782601486551491
ACC100233,0.0,0.1445335484894985,0,1.0,0.0625,472.73,0,0.057813419395799405
ACC100513,0.0,0.14450565848452215,0,0.0,0.0,1559.08,0,0.05780226339380887
ACC100695,0.0,0.14398536402161813,0,0.0,0.0,910.19,0,0.05759414560864726
ACC100628,0.0,0.1436769043732307,0,1.0,0.0,1122.31,0,0.057470761749292276
ACC100058,0.0,0.14211880902040994,0,0.0,0.0,743.99,0,0.056847523608163975
ACC100035,0.0,0.1417140684963108,0,1.0,0.1052631578947368,3231.33,0,0.05668562739852432
ACC100078,0.0033333333333333335,0.13656284822787543,0,0.0,0.0,2594.88,0,0.05662513929115018
ACC100564,0.0,0.1414453103775178,0,1.0,0.0,927.39,0,0.05657812415100713
ACC100319,0.0031309523809523805,0.13673159712373464,0,1.0,0.0,2292.85,0,0.05657121027806529
ACC100499,0.0,0.14135571079141745,0,0.0,0.0,1162.04,0,0.056542284316566986
ACC100505,0.0,0.14091476595165245,0,0.0,0.0,1726.2,0,0.05636590638066098
ACC100361,0.0,0.14087555345875796,0,0.0,0.0,1640.65,0,0.056350221383503186
ACC100442,0.0,0.14043025267423354,0,0.0,0.0,1204.8,0,0.05617210106969342
ACC100124,0.0,0.14039250556733487,0,1.0,0.0,1919.73,0,0.056157002226933955
ACC100691,0.0,0.1403252246858063,0,0.0,0.125,1132.62,0,0.056130089874322525
ACC100224,0.0,0.14019322386071453,0,2.0,0.0,1200.18,0,0.05607728954428581
ACC100232,0.0,0.14019152157077958,0,1.0,0.0,2141.91,0,0.05607660862831183
ACC100029,0.0,0.1401794378973324,0,0.0,0.15,733.25,0,0.05607177515893296
ACC100599,0.0,0.1398803405144783,0,0.0,0.0,558.37,0,0.05595213620579133
ACC100758,0.0,0.1396333989230897,0,2.0,0.0833333333333333,1540.89,0,0.055853359569235886
ACC100001,0.0,0.13920521868222976,0,1.0,0.1111111111111111,1617.04,0,0.05568208747289191
ACC100484,0.0,0.13913697594577756,0,0.0,0.0,1505.01,0,0.05565479037831103
ACC100463,0.0,0.13897991882422042,0,2.0,0.0714285714285714,565.58,0,0.055591967529688174
ACC100515,0.0,0.13846724160432752,0,2.0,0.0,1452.86,0,0.055386896641731014
ACC100577,0.0,0.13819575822622546,0,1.0,0.1,2075.16,0,0.05527830329049019
ACC100757,0.0,0.13727980937489606,0,0.0,0.0714285714285714,1473.2,0,0.05491192374995843
ACC100798,0.0,0.13727385283124133,0,0.0,0.05,1783.53,0,0.054909541132496534
ACC100271,0.0,0.1370663128150408,0,1.0,0.05,1420.71,0,0.05482652512601632
ACC100411,0.0,0.13664859049137126,0,0.0,0.0,932.48,0,0.054659436196548505
ACC100741,0.0,0.13664260963207217,0,0.0,0.0,826.68,0,0.05465704385282887
ACC100482,0.0,0.13581703664655292,0,0.0,0.0,1809.86,0,0.05432681465862117
ACC100031,0.0033333333333333335,0.13066642738439893,0,0.0,0.0,3362.55,0,0.05426657095375958
ACC100585,0.0,0.13541167127734463,0,0.0,0.0,2488.57,0,0.054164668510937854
ACC100674,0.0,0.13521843265825398,0,0.0,0.1578947368421052,1729.71,0,0.054087373063301594
ACC100552,0.0,0.13498078331804236,0,2.0,0.0714285714285714,907.87,0,0.05399231332721695
ACC100335,0.0,0.1347789243025565,0,0.0,0.0,918.32,0,0.0539115697210226
ACC100776,0.0,0.1345608777468631,0,2.0,0.0,698.57,0,0.05382435109874524
ACC100771,0.0,0.13427222127814298,0,0.0,0.0,1020.85,0,0.05370888851125719
ACC100427,0.0,0.13414354094902925,0,1.0,0.0,1851.42,0,0.0536574163796117
ACC100194,0.0,0.13410701436462807,0,0.0,0.0,1244.73,0,0.05364280574585123
ACC100654,0.0,0.1335657325635596,0,0.0,0.0,1410.94,0,0.05342629302542384
ACC100756,0.0,0.13349459655564477,0,1.0,0.05,590.42,0,0.053397838622257915
ACC100506,0.0,0.13304613352623113,0,1.0,0.1111111111111111,2127.07,0,0.05321845341049245
ACC100130,0.0033333333333333335,0.1273794368824284,0,0.0,0.0,2993.27,0,0.05295177475297136
ACC100789,0.0,0.13217260519039914,0,0.0,0.0,1799.34,0,0.05286904207615966
ACC100558,0.0,0.13210545045419966,0,0.0,0.1538461538461538,1393.05,0,0.05284218018167987
ACC100011,0.0,0.13183132435059253,0,1.0,0.0769230769230769,733.1,0,0.05273252974023701
ACC100642,0.0,0.13155877001587307,0,2.0,0.0,1078.04,0,0.05262350800634923
ACC100666,0.0,0.131202931219644,0,0.0,0.0909090909090909,1149.27,0,0.0524811724878576
ACC100149,0.0,0.1311923241338054,0,0.0,0.0,565.26,0,0.052476929653522165
ACC100561,0.0,0.1310163781830181,0,2.0,0.0833333333333333,858.67,0,0.05240655127320724
ACC100501,0.0,0.1305817653124367,0,0.0,0.05,707.17,0,0.05223270612497469
ACC100532,0.0,0.13013027189535828,0,0.0,0.0,1226.69,0,0.05205210875814331
ACC100636,0.0,0.13010738484936082,0,0.0,0.2,1445.36,0,0.052042953939744334
ACC100575,0.0,0.12978217836787245,0,0.0,0.125,1258.03,0,0.05191287134714898
ACC100598,0.0,0.12951047529938567,0,0.0,0.1052631578947368,1077.37,0,0.05180419011975427
ACC100145,0.0,0.12885536657914143,0,0.0,0.0,1029.56,0,0.05154214663165657
ACC100534,0.0,0.12875261495657578,0,1.0,0.0,1361.0,0,0.05150104598263031
ACC100083,0.0,0.12842332263000716,0,1.0,0.0555555555555555,785.21,0,0.051369329052002866
ACC100400,0.0,0.128338148675877,0,2.0,0.1333333333333333,869.5,0,0.05133525947035081
ACC100767,0.0,0.12804891521496367,0,0.0,0.0,2554.22,0,0.05121956608598547
ACC100002,0.0,0.1275499377902592,0,1.0,0.1578947368421052,1076.45,0,0.05101997511610368
ACC100485,0.0033333333333333335,0.12250730655782965,0,1.0,0.0666666666666666,2138.46,0,0.051002922623131865
ACC100380,0.0,0.12700393875016197,0,1.0,0.0,785.81,0,0.05080157550006479
ACC100707,0.0,0.12697366956542414,0,1.0,0.1111111111111111,1456.1,0,0.05078946782616966
ACC100493,0.0,0.12674878950478347,0,1.0,0.0909090909090909,573.96,0,0.05069951580191339
ACC100366,0.0,0.1267280958750985,0,0.0,0.1111111111111111,1568.98,0,0.05069123835003941
ACC100217,0.0,0.12671929339847768,0,0.0,0.1111111111111111,1059.24,0,0.05068771735939107
ACC100138,0.0033333333333333335,0.12154864802441,0,0.0,0.0,3540.58,0,0.050619459209764
ACC100172,0.0,0.12639809008454939,0,0.0,0.1428571428571428,1282.06,0,0.05055923603381976
ACC100039,0.0,0.12617698167093702,0,1.0,0.0476190476190476,1066.63,0,0.050470792668374814
ACC100483,0.0,0.12607980977518576,0,2.0,0.0,2621.41,0,0.05043192391007431
ACC100004,0.0,0.1258256417941073,0,0.0,0.05,1418.02,0,0.05033025671764292
ACC100471,0.0,0.12537521439961904,0,0.0,0.125,2296.32,0,0.05015008575984762
ACC100080,0.0,0.12527444574501634,0,0.0,0.1818181818181818,1053.37,0,0.05010977829800654
ACC100102,0.0,0.12508674649487056,0,2.0,0.0714285714285714,2152.11,0,0.05003469859794823
ACC100241,0.0,0.12505644891557496,0,1.0,0.1538461538461538,1748.59,0,0.05002257956622999
ACC100329,0.01,0.10973371392725176,0,1.0,0.0909090909090909,2227.68,0,0.0498934855709007
ACC100355,0.0,0.12466647726341941,0,2.0,0.0714285714285714,1260.66,0,0.04986659090536777
ACC100759,0.0,0.12441067792967749,0,1.0,0.1,585.99,0,0.049764271171870995
ACC100733,0.0,0.12418126317840954,0,1.0,0.0526315789473684,1482.23,0,0.04967250527136382
ACC100749,0.0,0.12413738913651091,0,0.0,0.1,1805.52,0,0.04965495565460437
ACC100101,0.0,0.12401613069996222,0,0.0,0.0952380952380952,1256.73,0,0.04960645227998489
ACC100204,0.0,0.12394188257223963,0,0.0,0.1052631578947368,2789.64,0,0.04957675302889586
ACC100306,0.0,0.12386428681359554,0,1.0,0.0588235294117647,1933.05,0,0.04954571472543822
ACC100109,0.0,0.1238377320979403,0,0.0,0.0833333333333333,3295.56,0,0.04953509283917612
ACC100510,0.0,0.1235729572130704,0,0.0,0.0,2062.27,0,0.049429182885228164
ACC100379,0.0,0.12324769105552794,0,0.0,0.0555555555555555,3041.59,0,0.04929907642221118
ACC100517,0.0,0.1228543925980909,0,1.0,0.0588235294117647,1953.89,0,0.049141757039236365
ACC100402,0.0,0.12242135206889646,0,1.0,0.0,1057.34,0,0.04896854082755858
ACC100044,0.0,0.12225984537838122,0,0.0,0.1538461538461538,875.05,0,0.048903938151352494
ACC100723,0.0,0.12197107768086639,0,0.0,0.1666666666666666,1050.39,0,0.04878843107234656
ACC100565,0.0,0.12163606688332677,0,0.0,0.1111111111111111,849.6,0,0.04865442675333071
ACC100108,0.0,0.12058862771342946,0,1.0,0.0,1018.14,0,0.048235451085371785
ACC100032,0.0,0.12058760852732603,0,0.0,0.0,813.34,0,0.04823504341093041
ACC100701,0.0,0.1205756344324851,0,0.0,0.0833333333333333,1204.22,0,0.048230253772994044
ACC100664,0.0,0.11989769552042721,0,0.0,0.0833333333333333,2483.28,0,0.047959078208170886
ACC100604,0.0,0.119698228252527,0,1.0,0.0,1126.33,0,0.047879291301010804
ACC100215,0.0,0.11949186767741102,0,2.0,0.0769230769230769,1080.9,0,0.04779674707096441
ACC100527,0.0,0.11939183592000441,0,0.0,0.0909090909090909,912.99,0,0.04775673436800176
ACC100567,0.0,0.11922369551138713,0,0.0,0.0526315789473684,901.33,0,0.04768947820455485
ACC100197,0.0,0.11891646313723102,0,1.0,0.0,1492.43,0,0.04756658525489241
ACC100360,0.0,0.11855537716168853,0,0.0,0.0,1439.74,0,0.04742215086467541
ACC100753,0.0,0.11842224409911793,0,0.0,0.1111111111111111,2129.65,0,0.047368897639647176
ACC100441,0.0,0.11828412566989785,0,0.0,0.0,1949.71,0,0.04731365026795914
ACC100523,0.0,0.11823708491757046,0,1.0,0.0,1239.83,0,0.04729483396702819
ACC100584,0.0,0.11771794594197076,0,1.0,0.0,931.34,0,0.0470871783767883
ACC100662,0.0,0.11769434437530803,0,1.0,0.0,992.02,0,0.047077737750123215
ACC100524,0.0,0.11748092430148892,0,0.0,0.0714285714285714,2370.12,0,0.04699236972059557
ACC100492,0.0,0.11730037269898314,0,1.0,0.0,1567.67,0,0.04692014907959326
ACC100119,0.0,0.11727533798237512,0,0.0,0.0,1250.28,0,0.04691013519295005
ACC100225,0.0,0.11718395010087998,0,0.0,0.0,818.94,0,0.046873580040352
ACC100521,0.0,0.11698965448456211,0,1.0,0.125,1188.69,0,0.04679586179382485
ACC100520,0.0,0.11698818959052311,0,0.0,0.0555555555555555,817.61,0,0.046795275836209245
ACC100775,0.0,0.116748473183395,0,0.0,0.1052631578947368,1172.09,0,0.046699389273358004
ACC100429,0.0,0.1166207834605556,0,1.0,0.0,1319.72,0,0.04664831338422224
ACC100716,0.0,0.11656474303465726,0,2.0,0.0526315789473684,1314.02,0,0.046625897213862906
ACC100780,0.0,0.1162852658864592,0,0.0,0.1538461538461538,1259.31,0,0.04651410635458368
ACC100525,0.0,0.1162200695307047,0,0.0,0.0,837.16,0,0.04648802781228188
ACC100257,0.0,0.116121825798331,0,0.0,0.0,1069.01,0,0.0464487303193324
ACC100005,0.0,0.11607624324414713,0,0.0,0.0,1630.5,0,0.04643049729765886
ACC100256,0.0,0.11606644922049711,0,1.0,0.0,880.93,0,0.04642657968819885
ACC100112,0.0,0.11588426305668571,0,1.0,0.1428571428571428,1111.83,0,0.04635370522267429
ACC100330,0.0,0.11557816365309566,0,0.0,0.1111111111111111,1468.85,0,0.04623126546123826
ACC100474,0.0,0.11555932095319711,0,0.0,0.0,2795.97,0,0.04622372838127885
ACC100439,0.0,0.11535402176950948,0,2.0,0.0,1652.39,0,0.046141608707803795
ACC100169,0.0,0.11520868355526702,0,0.0,0.1111111111111111,2473.24,0,0.04608347342210681
ACC100415,0.0,0.11517890993193752,0,0.0,0.1666666666666666,2290.64,0,0.04607156397277501
ACC100389,0.0,0.11487541952882777,0,0.0,0.0666666666666666,1656.1,0,0.045950167811531106
ACC100209,0.0,0.11459060783396822,0,0.0,0.0,1719.97,0,0.04583624313358729
ACC100543,0.0,0.11418800090866563,0,0.0,0.0909090909090909,972.14,0,0.045675200363466256
ACC100462,0.0,0.11349920328193525,0,0.0,0.0,1150.31,0,0.0453996813127741
ACC100634,0.0,0.11343152837043056,0,1.0,0.0952380952380952,785.74,0,0.04537261134817223
ACC100473,0.0,0.11335127298392687,0,2.0,0.0714285714285714,1598.37,0,0.04534050919357075
ACC100470,0.0,0.11284806352259366,0,1.0,0.1176470588235294,2147.88,0,0.04513922540903747
ACC100627,0.0,0.11153801710664593,0,0.0,0.1176470588235294,1066.66,0,0.04461520684265838
ACC100595,0.0,0.11125317533494898,0,1.0,0.0666666666666666,622.91,0,0.044501270133979594
ACC100783,0.0,0.1106974198341509,0,1.0,0.0,911.21,0,0.04427896793366037
ACC100696,0.0,0.11058959523801937,0,0.0,0.1428571428571428,633.37,0,0.04423583809520775
ACC100720,0.0,0.11049139930570648,0,1.0,0.1111111111111111,1060.57,0,0.04419655972228259
ACC100206,0.0,0.11047057656487148,0,0.0,0.0769230769230769,1363.82,0,0.044188230625948594
ACC100512,0.0,0.1103204220903781,0,1.0,0.0,1567.61,0,0.04412816883615124
ACC100103,0.0,0.11001463884080571,0,1.0,0.0,1515.64,0,0.04400585553632229
ACC100632,0.0,0.10973998254824315,0,0.0,0.0833333333333333,1803.94,0,0.04389599301929726
ACC100544,0.0,0.10945379056220939,0,0.0,0.0666666666666666,1244.0,0,0.04378151622488376
ACC100570,0.0,0.10929820928040851,0,1.0,0.0,996.47,0,0.04371928371216341
ACC100229,0.0,0.10915799564934749,0,0.0,0.0526315789473684,630.26,0,0.043663198259738994
ACC100020,0.0,0.10889953163846681,0,1.0,0.125,1035.65,0,0.04355981265538673
ACC100104,0.0,0.10842095088020307,0,0.0,0.0833333333333333,644.58,0,0.04336838035208123
ACC100555,0.0,0.10838376215354226,0,0.0,0.0,2371.8,0,0.043353504861416904
ACC100740,0.0,0.10837519851735074,0,0.0,0.0625,777.79,0,0.0433500794069403
ACC100706,0.0,0.1082249364861784,0,0.0,0.0,2350.98,0,0.04328997459447136
ACC100269,0.0,0.10820714654038142,0,1.0,0.0588235294117647,1639.12,0,0.043282858616152574
ACC100497,0.0,0.10807347159973246,0,1.0,0.0,1717.48,0,0.043229388639892986
ACC100693,0.0,0.10801375653892192,0,0.0,0.0,1295.94,0,0.04320550261556877
ACC100528,0.0,0.10776148571304733,0,0.0,0.0666666666666666,1622.12,0,0.043104594285218935
ACC100722,0.0,0.10757752815606261,0,0.0,0.0,1303.14,0,0.04303101126242505
ACC100399,0.0,0.1070084192960838,0,0.0,0.1176470588235294,1602.44,0,0.04280336771843352
ACC100228,0.0,0.10620393106475047,0,0.0,0.0,1044.96,0,0.04248157242590019
ACC100449,0.0,0.10570078262615022,0,1.0,0.0769230769230769,2249.81,0,0.042280313050460094
ACC100028,0.0,0.10560322063529944,0,0.0,0.0555555555555555,783.8,0,0.042241288254119776
ACC100249,0.0,0.10536260498672917,0,1.0,0.0,1599.78,0,0.04214504199469167
ACC100321,0.0,0.10532521744865565,0,0.0,0.0909090909090909,3031.91,0,0.042130086979462265
ACC100649,0.0,0.10520356512140253,0,0.0,0.0,1175.46,0,0.042081426048561014
ACC100786,0.0,0.1048585325716756,0,1.0,0.1176470588235294,1292.44,0,0.041943413028670246
ACC100596,0.0,0.10462404598996763,0,1.0,0.0,2459.63,0,0.041849618395987054
ACC100681,0.0,0.10451179585439355,0,1.0,0.0,1794.46,0,0.04180471834175742
ACC100390,0.0,0.10436772831895971,0,0.0,0.0,2773.77,0,0.04174709132758389
ACC100676,0.0033333333333333335,0.0992911419225315,0,1.0,0.0,2947.74,0,0.0417164567690126
ACC100702,0.0,0.10409025597808805,0,2.0,0.0909090909090909,1340.01,0,0.04163610239123522
ACC100199,0.0,0.10393368502941233,0,0.0,0.0,663.83,0,0.041573474011764935
ACC100495,0.0,0.10359345920827936,0,0.0,0.1333333333333333,1148.99,0,0.04143738368331175
ACC100611,0.0,0.1035515641364487,0,1.0,0.0555555555555555,1233.13,0,0.041420625654579483
ACC100195,0.0,0.10335786728404935,0,0.0,0.1111111111111111,2140.56,0,0.04134314691361974
ACC100086,0.0,0.10333561443654163,0,1.0,0.0,765.29,0,0.041334245774616654
ACC100160,0.0,0.10290800982410765,0,1.0,0.0,1660.56,0,0.041163203929643066
ACC100637,0.0,0.10282048648105441,0,0.0,0.0476190476190476,2190.15,0,0.041128194592421764
ACC100686,0.0,0.10275685317928629,0,0.0,0.0769230769230769,1364.49,0,0.04110274127171452
ACC100717,0.0,0.10237500678406455,0,1.0,0.0,1531.4,0,0.040950002713625824
ACC100148,0.0,0.10233542885999151,0,0.0,0.0666666666666666,2806.38,0,0.04093417154399661
ACC100043,0.0,0.1022454262554078,0,1.0,0.0,952.9,0,0.04089817050216313
ACC100304,0.0,0.10175329326996557,0,0.0,0.1,849.52,0,0.040701317307986234
ACC100018,0.0,0.10174407155624206,0,0.0,0.0869565217391304,792.66,0,0.040697628622496825
ACC100644,0.0,0.10135113536283129,0,1.0,0.0666666666666666,592.93,0,0.04054045414513252
ACC100655,0.0,0.1012658255079969,0,0.0,0.0,761.96,0,0.040506330203198763
ACC100412,0.0,0.10087950983852904,0,0.0,0.0625,765.51,0,0.04035180393541162
ACC100659,0.0,0.10032112864273171,0,0.0,0.1333333333333333,1916.41,0,0.040128451457092686
ACC100563,0.0,0.09992860400628227,0,2.0,0.0714285714285714,915.93,0,0.03997144160251291
ACC100123,0.0,0.09975905369692495,0,1.0,0.0434782608695652,1084.11,0,0.03990362147876998
ACC100326,0.0,0.09965561202540592,0,0.0,0.0,979.6,0,0.03986224481016237
ACC100365,0.0,0.09956212760733553,0,0.0,0.0,2301.05,0,0.03982485104293421
ACC100019,0.0,0.09944569725541563,0,0.0,0.125,1070.5,0,0.03977827890216626
ACC100395,0.0,0.09942257941588079,0,0.0,0.0833333333333333,1369.36,0,0.03976903176635232
ACC100761,0.0,0.09934273460626614,0,1.0,0.0,908.71,0,0.039737093842506455
ACC100549,0.0,0.09930502772705885,0,0.0,0.0625,1162.69,0,0.039722011090823545
ACC100338,0.0,0.0989283922208459,0,1.0,0.05,696.19,0,0.03957135688833836
ACC100041,0.0,0.09799550833296539,0,1.0,0.1666666666666666,2704.93,0,0.03919820333318616
ACC100230,0.0,0.09743838802214322,0,0.0,0.0526315789473684,716.57,0,0.03897535520885729
ACC100405,0.0,0.09683460958624981,0,0.0,0.0833333333333333,1926.96,0,0.03873384383449993
ACC100747,0.0,0.09671035139892625,0,0.0,0.0555555555555555,522.26,0,0.03868414055957051
ACC100615,0.0,0.096650080900617,0,1.0,0.0769230769230769,1221.6,0,0.0386600323602468
ACC100261,0.0,0.0963366374686008,0,0.0,0.1052631578947368,2701.33,0,0.038534654987440325
ACC100461,0.0,0.09616980580536548,0,1.0,0.0714285714285714,1071.58,0,0.03846792232214619
ACC100546,0.0,0.09608013877805223,0,1.0,0.0,1339.18,0,0.03843205551122089
ACC100452,0.0,0.09523587999978365,0,0.0,0.1538461538461538,2100.63,0,0.03809435199991346
ACC100731,0.0,0.09516291286540894,0,0.0,0.0,2414.99,0,0.03806516514616358
ACC100332,0.0,0.09515676679459721,0,2.0,0.0714285714285714,1808.59,0,0.03806270671783889
ACC100617,0.0,0.09498191542004313,0,0.0,0.0,793.99,0,0.03799276616801725
ACC100746,0.0,0.09451486053764985,0,0.0,0.0,521.68,0,0.03780594421505994
ACC100572,0.0,0.09447933726294835,0,1.0,0.0588235294117647,1910.24,0,0.03779173490517934
ACC100690,0.0,0.09399573754559533,0,0.0,0.1176470588235294,1539.43,0,0.03759829501823814
ACC100768,0.0,0.09385669405256386,0,0.0,0.1111111111111111,525.47,0,0.03754267762102555
ACC100450,0.0,0.09364396266391868,0,0.0,0.0,1727.86,0,0.03745758506556748
ACC100605,0.0,0.09337391809210638,0,1.0,0.1,1271.53,0,0.03734956723684255
ACC100665,0.0,0.09320961705619338,0,0.0,0.0833333333333333,1470.77,0,0.03728384682247735
ACC100163,0.0,0.09313435577410258,0,0.0,0.0555555555555555,1057.09,0,0.037253742309641034
ACC100725,0.0,0.09292306880102909,0,0.0,0.0,1430.45,0,0.037169227520411637
ACC100724,0.0,0.09284015324596195,0,1.0,0.0,1773.5,0,0.03713606129838478
ACC100699,0.0,0.09195736756937202,0,0.0,0.0714285714285714,807.45,0,0.03678294702774881
ACC100359,0.0,0.09131508495175432,0,0.0,0.0714285714285714,1676.16,0,0.03652603398070173
ACC100781,0.0,0.09131097794863306,0,0.0,0.0,1982.14,0,0.036524391179453226
ACC100487,0.0,0.09126269783393685,0,1.0,0.0526315789473684,1284.07,0,0.036505079133574744
ACC100748,0.0,0.09094732081787145,0,1.0,0.0,2627.18,0,0.036378928327148584
ACC100308,0.0,0.09070813523866589,0,0.0,0.0666666666666666,2541.6,0,0.03628325409546636
ACC100222,0.0,0.09054582127759146,0,1.0,0.1538461538461538,2385.52,0,0.03621832851103659
