account_id,n_logins,n_failed,mean_mfa,lat_std,lon_std,failure_rate,geo_dispersion,n_txns,total_amount,mean_amount,max_amount,n_cashout,n_device_events,n_sim_changes,label_account_takeover
ACC100166,15,0,0.6666666666666666,0.06926136489173937,0.040994916061106945,0.0,0.11025628095284631,12,9906.77,825.5641666666667,5058.81,1,2.0,1.0,0
ACC100167,14,1,0.8571428571428571,0.03879590793534151,0.04408566834977466,0.07142857142857142,0.08288157628511617,11,7549.55,686.3227272727273,2761.48,2,1.0,0.0,0
ACC100168,8,2,0.75,0.06327025367421882,0.07491213901250403,0.25,0.13818239268672283,8,2947.79,368.47375,792.33,3,0.0,0.0,0
ACC100169,18,2,0.8888888888888888,0.05163949190477192,0.06657506353708817,0.1111111111111111,0.11821455544186009,12,7587.679999999999,632.3066666666666,2473.24,4,1.0,0.0,0
ACC100170,16,0,0.625,0.05152270535081273,0.058074376162527794,0.0,0.10959708151334052,6,1783.29,297.215,653.83,2,2.0,0.0,0
ACC100171,17,2,0.7647058823529411,0.04985507083773206,0.050061286704104875,0.11764705882352941,0.09991635754183693,16,9396.46,587.27875,2826.34,2,0.0,0.0,0
ACC100172,14,2,0.9285714285714286,0.06639157110873119,0.05591737625312137,0.14285714285714285,0.12230894736185255,11,5615.3099999999995,510.48272727272723,1282.06,2,0.0,0.0,0
ACC100173,10,1,0.5,0.07023804682807049,0.03294892512156594,0.1,0.10318697194963643,12,7217.5,601.4583333333334,2030.58,3,2.0,1.0,0
ACC100174,15,1,0.7333333333333333,0.055756357741260615,0.050320955589382974,0.06666666666666667,0.10607731333064359,12,5741.09,478.4241666666667,1338.41,2,0.0,0.0,0
ACC100175,12,2,0.9166666666666666,0.07132140388070855,0.040141937565533956,0.16666666666666666,0.11146334144624251,11,6039.58,549.0527272727272,956.29,0,4.0,1.0,0
ACC100176,20,0,0.85,0.04134373592214425,0.04507663036722206,0.0,0.08642036628936631,13,5316.17,408.93615384615384,974.98,4,0.0,0.0,0
ACC100177,18,2,0.7777777777777778,0.05495384397219419,0.042700772214474735,0.1111111111111111,0.09765461618666893,10,7149.889999999999,714.9889999999999,1993.81,1,2.0,0.0,0
ACC100178,10,3,0.6,1.984685537616028,2.8751508775096397,0.3,4.859836415125668,11,51737.450000000004,4703.404545454546,16636.63,3,1.0,1.0,1
ACC100179,20,1,0.8,0.0384611848080907,0.04718438942344337,0.05,0.08564557423153407,13,6365.64,489.6646153846154,1573.25,6,2.0,0.0,0
ACC100180,12,1,0.8333333333333334,0.06089434155431302,0.04587762377931629,0.08333333333333333,0.10677196533362932,10,5457.72,545.772,1958.92,1,2.0,0.0,0
ACC100181,18,2,0.7777777777777778,0.04113317165570277,0.050002605487669896,0.1111111111111111,0.09113577714337268,13,5250.14,403.8569230769231,1052.06,3,1.0,1.0,0
ACC100182,6,1,0.6666666666666666,0.022272830983061084,0.030893974601314676,0.16666666666666666,0.05316680558437576,12,5964.3,497.02500000000003,1487.99,3,2.0,1.0,0
ACC100183,16,1,0.9375,0.04453543860417977,0.04981883010803845,0.0625,0.09435426871221822,7,3413.89,487.6985714285714,759.61,1,2.0,1.0,0
ACC100184,13,1,0.8461538461538461,0.05732443431234844,0.05389811137930935,0.07692307692307693,0.11122254569165779,11,6262.62,569.329090909091,1099.11,1,0.0,0.0,0
ACC100185,15,3,0.8666666666666667,0.06280209808445515,0.04120763105473084,0.2,0.10400972913918599,13,5087.83,391.3715384615385,739.02,3,1.0,0.0,0
ACC100186,14,0,0.8571428571428571,0.05284123067587132,0.05089610404140447,0.0,0.10373733471727578,9,5209.32,578.8133333333333,1188.71,1,2.0,0.0,0
ACC100187,18,1,0.9444444444444444,0.05370147847917848,0.05466099324935956,0.05555555555555555,0.10836247172853804,12,7650.47,637.5391666666667,2962.71,1,2.0,1.0,0
ACC100188,17,0,0.7058823529411765,0.0462580461999347,0.04238089539070131,0.0,0.08863894159063601,9,4970.25,552.25,988.06,2,1.0,0.0,0
ACC100189,19,1,0.631578947368421,0.062238726873282184,0.057523361132877204,0.05263157894736842,0.1197620880061594,16,12026.19,751.636875,2564.26,3,2.0,1.0,0
ACC100190,15,0,0.8,0.0621924371454862,0.0428621789104613,0.0,0.1050546160559475,13,5609.33,431.48692307692306,2197.09,2,2.0,1.0,0
ACC100191,11,0,0.7272727272727273,0.031025488055643962,0.05501525408301133,0.0,0.0860407421386553,10,4418.03,441.803,1294.95,2,2.0,0.0,0
ACC100192,19,0,0.7894736842105263,0.04250124525179487,0.05875837578716706,0.0,0.10125962103896194,17,6848.63,402.86058823529413,1063.43,3,0.0,0.0,0
ACC100193,15,2,0.6666666666666666,0.07505225608106093,0.04217880645876245,0.13333333333333333,0.11723106253982338,12,7125.620000000001,593.8016666666667,2054.26,5,0.0,0.0,0
ACC100194,12,0,1.0,0.060650204226591654,0.055168062785593885,0.0,0.11581826701218553,14,8864.02,633.1442857142857,1244.73,2,1.0,0.0,0
ACC100195,18,2,0.7777777777777778,0.04438516099260956,0.039443112423425124,0.1111111111111111,0.08382827341603469,6,4963.08,827.18,2140.56,1,2.0,0.0,0
ACC100196,18,2,0.7222222222222222,0.050854893209982203,0.050758607563937665,0.1111111111111111,0.10161350077391987,9,12935.14,1437.2377777777776,7390.37,2,2.0,0.0,0
ACC100197,12,0,0.6666666666666666,0.051365330690746024,0.0452019475311192,0.0,0.09656727822186523,15,8570.8,571.3866666666667,1492.43,2,3.0,1.0,0
ACC100198,6,0,0.6666666666666666,0.04171845714628801,0.052523153624536495,0.0,0.0942416107708245,15,6764.41,450.96066666666667,1062.75,4,0.0,0.0,0
ACC100199,12,0,0.75,0.04910878693824002,0.04050139073556638,0.0,0.0896101776738064,12,3638.48,303.20666666666665,663.83,0,2.0,0.0,0
ACC100200,15,1,0.8666666666666667,0.06176717574893643,0.033281085719467716,0.06666666666666667,0.09504826146840414,12,5466.889999999999,455.5741666666666,1463.6,1,0.0,0.0,0
ACC100201,8,0,0.875,0.05884977090621753,0.05734991437283418,0.0,0.11619968527905171,13,8265.289999999999,635.7915384615384,1780.06,3,0.0,0.0,0
ACC100202,12,0,0.9166666666666666,0.05173724626915392,0.0514672792493769,0.0,0.10320452551853082,10,5304.5599999999995,530.4559999999999,957.52,1,1.0,1.0,0
ACC100203,19,1,0.8421052631578947,0.053983232722806425,0.04932109319467738,0.05263157894736842,0.10330432591748381,10,4140.1900000000005,414.01900000000006,909.63,1,2.0,1.0,0
ACC100204,19,2,0.8421052631578947,0.05764660892427095,0.04284572146613036,0.10526315789473684,0.10049233039040131,12,9255.71,771.3091666666666,2789.64,4,1.0,0.0,0
ACC100205,14,1,0.9285714285714286,0.05308342387327602,0.0400684195066163,0.07142857142857142,0.09315184337989232,13,9024.47,694.1899999999999,2549.11,1,1.0,0.0,0
ACC100206,13,1,0.6153846153846154,0.048173307589396024,0.04506555196997983,0.07692307692307693,0.09323885955937586,14,6103.49,435.9635714285714,1363.82,0,1.0,0.0,0
ACC100207,19,1,0.8947368421052632,0.051171652994362396,0.040612767704070546,0.05263157894736842,0.09178442069843294,8,4682.16,585.27,1238.39,3,1.0,0.0,0
ACC100208,21,1,0.8095238095238095,0.04383527010025049,0.038801669698977866,0.047619047619047616,0.08263693979922836,12,7766.87,647.2391666666666,2355.83,3,4.0,2.0,0
ACC100209,13,0,0.7692307692307693,0.05793171488695641,0.04005057219732742,0.0,0.09798228708428383,14,9709.86,693.5614285714286,1719.97,3,0.0,0.0,0
ACC100210,17,1,0.8823529411764706,0.05964440583205454,0.04552189760724859,0.058823529411764705,0.10516630343930314,9,6263.290000000001,695.9211111111113,2197.53,5,0.0,0.0,0
ACC100211,20,2,1.0,0.04804729550415052,0.039599395263856196,0.1,0.08764669076800671,11,11126.6,1011.5090909090909,2877.29,3,3.0,0.0,0
ACC100212,18,6,0.8333333333333334,0.05445264807475337,0.041720932897408795,0.3333333333333333,0.09617358097216216,14,5711.4,407.95714285714286,955.37,1,3.0,1.0,0
ACC100213,12,0,0.75,0.03578323947426679,0.0738149754864174,0.0,0.10959821496068418,6,1325.81,220.96833333333333,473.63,1,4.0,1.0,0
ACC100214,10,0,0.9,0.05627161214443161,0.060930802281496714,0.0,0.11720241442592833,15,5677.47,378.498,935.15,4,4.0,0.0,0
ACC100215,13,1,0.6923076923076923,0.03946436399640853,0.035649885819934314,0.07692307692307693,0.07511424981634285,12,4958.56,413.21333333333337,1080.9,1,3.0,2.0,0
ACC100216,14,1,0.7857142857142857,0.0512751101712802,0.05687269763483876,0.07142857142857142,0.10814780780611896,11,2914.1000000000004,264.91818181818184,760.82,1,2.0,1.0,0
ACC100217,9,1,0.7777777777777778,0.026444081463428533,0.05105298990047242,0.1111111111111111,0.07749707136390095,13,5810.61,446.96999999999997,1059.24,0,2.0,0.0,0
ACC100218,11,1,0.7272727272727273,3.2963242502410584,2.295311131336306,0.09090909090909091,5.5916353815773645,9,28364.69,3151.632222222222,6812.63,5,1.0,0.0,1
ACC100219,15,0,0.7333333333333333,0.05503895590094937,0.05008308620492078,0.0,0.10512204210587014,10,5196.67,519.667,1202.68,1,0.0,0.0,0
ACC100220,11,0,0.9090909090909091,0.021004514666224484,0.05810077608619518,0.0,0.07910529075241966,7,4648.23,664.0328571428571,1312.24,2,2.0,2.0,0
ACC100221,14,0,0.6428571428571429,0.053682907525948814,0.052633414469149875,0.0,0.10631632199509869,13,6767.04,520.5415384615385,2609.73,2,1.0,0.0,0
ACC100222,13,2,0.8461538461538461,0.056142355691261324,0.05835211199570179,0.15384615384615385,0.11449446768696311,10,5252.18,525.2180000000001,2385.52,2,1.0,1.0,0
ACC100223,13,2,0.8461538461538461,0.04919896027669373,0.05339910087594052,0.15384615384615385,0.10259806115263426,5,5903.91,1180.782,2761.04,0,2.0,0.0,0
ACC100224,15,0,0.6666666666666666,0.0357514328717179,0.054740397722861996,0.0,0.0904918305945799,9,5945.14,660.5711111111111,1200.18,2,2.0,2.0,0
ACC100225,13,0,0.7692307692307693,0.049533279411227864,0.04993704369837358,0.0,0.09947032310960144,7,2890.19,412.88428571428574,818.94,1,0.0,0.0,0
ACC100226,16,3,0.9375,0.0733290347224981,0.04798996943806585,0.1875,0.12131900416056396,19,9660.77,508.4615789473684,1510.41,7,0.0,0.0,0
ACC100227,12,1,0.5833333333333334,0.04674473232354637,0.04842082259324235,0.08333333333333333,0.09516555491678871,21,13256.25,631.25,2432.22,2,0.0,0.0,0
ACC100228,18,0,0.8888888888888888,0.04236980056596919,0.047071562818158816,0.0,0.089441363384128,9,4076.59,452.95444444444445,1044.96,3,3.0,0.0,0
ACC100229,19,1,0.7368421052631579,0.04126789811953934,0.0447120292041812,0.05263157894736842,0.08597992732372053,10,3189.74,318.974,630.26,2,0.0,0.0,0
ACC100230,19,1,0.6842105263157895,0.05225200519390257,0.03652811542325072,0.05263157894736842,0.08878012061715329,8,2539.11,317.38875,716.57,2,1.0,0.0,0
ACC100231,12,0,0.8333333333333334,0.03992276919252971,0.04875581938848322,0.0,0.08867858858101293,13,5334.38,410.3369230769231,1116.64,1,0.0,0.0,0
ACC100232,6,0,0.8333333333333334,0.0485042438005858,0.06067776089035105,0.0,0.10918200469093685,9,5917.09,657.4544444444444,2141.91,1,2.0,1.0,0
ACC100233,16,1,1.0,0.044520747504206766,0.03924058910532959,0.0625,0.08376133660953636,8,2485.9700000000003,310.74625000000003,472.73,2,2.0,1.0,0
ACC100234,17,0,0.9411764705882353,0.048002715149923526,0.03489394225194831,0.0,0.08289665740187183,8,7492.51,936.56375,2456.91,2,1.0,0.0,0
ACC100235,18,2,0.7777777777777778,0.045655490259657296,0.0552461577050972,0.1111111111111111,0.1009016479647545,12,9392.66,782.7216666666667,2414.17,1,5.0,3.0,0
ACC100236,12,0,1.0,0.04069136886367919,0.040524298733955424,0.0,0.08121566759763461,9,4284.95,476.10555555555555,1132.77,2,3.0,3.0,0
ACC100237,17,0,0.8235294117647058,0.06326441419108517,0.06065797496183528,0.0,0.12392238915292045,12,5589.2,465.76666666666665,778.43,1,2.0,0.0,0
ACC100238,11,0,0.7272727272727273,0.043190024100689985,0.04351847465575585,0.0,0.08670849875644583,13,7897.78,607.5215384615384,1289.24,1,2.0,0.0,0
ACC100239,15,1,0.6666666666666666,0.052958836665398745,0.05578607694534781,0.06666666666666667,0.10874491361074656,12,6331.54,527.6283333333333,1522.86,0,2.0,1.0,0
ACC100240,13,1,0.7692307692307693,0.05121867397836956,0.043081127999896385,0.07692307692307693,0.09429980197826594,13,8201.06,630.8507692307692,2075.45,2,4.0,1.0,0
ACC100241,13,2,0.8461538461538461,0.048907677285227096,0.04222926285202759,0.15384615384615385,0.09113694013725468,11,5639.4,512.6727272727272,1748.59,4,1.0,1.0,0
ACC100242,21,2,0.9047619047619048,0.05433293572743793,0.06297827894637653,0.09523809523809523,0.11731121467381446,16,9457.27,591.079375,1192.74,2,2.0,1.0,0
ACC100243,14,2,0.8571428571428571,0.04657594589768129,0.05776615800785989,0.14285714285714285,0.10434210390554119,7,3918.82,559.8314285714285,867.55,1,2.0,1.0,0
ACC100244,17,2,0.8823529411764706,0.039154804002454,0.05608218431069305,0.11764705882352941,0.09523698831314704,6,3773.51,628.9183333333334,1054.21,1,2.0,0.0,0
ACC100245,16,0,0.75,0.06690090059184554,0.0563495164131868,0.0,0.12325041700503234,14,6499.8,464.2714285714286,1114.04,4,3.0,1.0,0
ACC100246,22,0,0.7272727272727273,0.05836598758261106,0.036136428598597344,0.0,0.0945024161812084,17,9179.84,539.9905882352941,1255.96,0,2.0,0.0,0
ACC100247,13,0,0.8461538461538461,0.04499643718089643,0.05773970881775228,0.0,0.10273614599864872,7,6425.93,917.99,3685.45,0,2.0,1.0,0
ACC100248,11,0,1.0,0.06579918623426059,0.07122161827065474,0.0,0.13702080450491533,13,7158.15,550.626923076923,1734.75,3,1.0,0.0,0
ACC100249,12,0,0.9166666666666666,0.047547242057481384,0.05734705284229553,0.0,0.10489429489977692,11,5030.2300000000005,457.2936363636364,1599.78,2,4.0,1.0,0
ACC100250,15,3,0.8666666666666667,0.04435671742760475,0.051383724493824494,0.2,0.09574044192142925,11,6102.28,554.7527272727273,1299.19,2,1.0,1.0,0
ACC100251,23,3,0.9130434782608695,0.052860646464681395,0.059603682871595114,0.13043478260869565,0.11246432933627651,11,7500.07,681.8245454545454,1407.15,3,5.0,1.0,0
ACC100252,8,1,0.875,0.061888886609102085,0.05054427867862682,0.125,0.1124331652877289,10,7868.29,786.829,2616.24,0,3.0,2.0,0
ACC100253,10,1,0.9,0.052297343250982765,0.05845291457422954,0.1,0.1107502578252123,7,3229.49,461.35571428571427,734.65,0,3.0,1.0,0
ACC100254,12,1,0.8333333333333334,0.040390277858100364,0.04653339221364702,0.08333333333333333,0.08692367007174738,9,5252.38,583.5977777777778,1042.83,1,1.0,1.0,0
ACC100255,13,0,0.8461538461538461,0.04649345004875307,0.05841665551044275,0.0,0.10491010555919582,17,11294.63,664.39,1474.57,1,1.0,1.0,0
ACC100256,12,0,0.8333333333333334,0.036225719140863546,0.04463169141751052,0.0,0.08085741055837406,8,3614.14,451.7675,880.93,2,4.0,1.0,0
ACC100257,23,0,0.8695652173913043,0.05065692832527231,0.0538205005976809,0.0,0.10447742892295321,12,4200.58,350.04833333333335,1069.01,2,1.0,0.0,0
ACC100258,12,1,0.9166666666666666,0.046561112497122505,0.05152879747963226,0.08333333333333333,0.09808990997675476,8,5659.92,707.49,1887.34,0,2.0,1.0,0
ACC100259,14,1,0.8571428571428571,0.05075748036680715,0.05435280556261381,0.07142857142857142,0.10511028592942095,17,8516.199999999999,500.9529411764705,1814.72,3,1.0,0.0,0
ACC100260,23,1,0.8260869565217391,0.03948588880878557,0.04641396648192118,0.043478260869565216,0.08589985529070675,13,9515.619999999999,731.9707692307692,2909.35,0,1.0,0.0,0
ACC100261,19,2,0.6842105263157895,0.0658368655503668,0.048405263475823045,0.10526315789473684,0.11424212902618985,13,8413.130000000001,647.1638461538462,2701.33,2,1.0,0.0,0
ACC100262,20,1,0.95,0.06504695550948278,0.04466391337416268,0.05,0.10971086888364545,18,7126.48,395.91555555555556,1435.31,4,3.0,1.0,0
ACC100263,16,0,0.75,0.06763805634897167,0.04606298586356182,0.0,0.11370104221253349,11,6462.0,587.4545454545455,1265.34,1,1.0,0.0,0
ACC100264,15,1,0.6,0.07254827817851132,0.05654802257500124,0.06666666666666667,0.12909630075351256,13,6187.68,475.97538461538466,1698.21,3,3.0,2.0,0
ACC100265,17,0,0.9411764705882353,0.038818197104844895,0.04503954471611953,0.0,0.08385774182096442,11,11198.92,1018.0836363636364,3568.87,4,2.0,0.0,0
ACC100266,13,0,0.8461538461538461,0.03179062109716622,0.028147405035923636,0.0,0.05993802613308985,12,6191.01,515.9175,1415.92,1,2.0,1.0,0
ACC100267,16,0,0.75,0.06406478491860149,0.046308055004861605,0.0,0.11037283992346308,16,8972.59,560.786875,2018.55,5,3.0,0.0,0
ACC100268,12,1,0.9166666666666666,0.03355745299505242,0.042330055050828264,0.08333333333333333,0.07588750804588068,13,6678.31,513.7161538461539,2104.35,1,2.0,1.0,0
ACC100269,17,1,0.9411764705882353,0.043597029209366464,0.04749218511564791,0.058823529411764705,0.09108921432501438,17,8843.06,520.18,1639.12,2,2.0,1.0,0
ACC100270,15,1,0.8,0.040697084252642325,0.04685044595000447,0.06666666666666667,0.0875475302026468,7,8804.57,1257.7957142857142,1785.81,0,6.0,2.0,0
ACC100271,20,1,0.9,0.04364971815186031,0.046906227843711734,0.05,0.09055594599557204,16,8824.4,551.525,1420.71,3,2.0,1.0,0
ACC100272,6,2,0.8333333333333334,0.068435938414452,0.026008434529333414,0.3333333333333333,0.09444437294378541,11,6776.47,616.0427272727273,1793.63,1,5.0,1.0,0
ACC100273,16,2,0.6875,0.05445232624354384,0.06240454811149719,0.125,0.11685687435504102,11,4439.54,403.5945454545454,1010.35,2,1.0,0.0,0
ACC100274,16,1,0.6875,0.043219420306925306,0.05390580944264355,0.0625,0.09712522974956886,8,4643.78,580.4725,1001.21,1,0.0,0.0,0
ACC100275,17,1,0.5882352941176471,0.04846001535529362,0.05390099106913804,0.058823529411764705,0.10236100642443166,12,6117.46,509.78833333333336,1368.39,2,2.0,0.0,0
ACC100276,13,0,0.8461538461538461,0.034547644544740574,0.0368613497116438,0.0,0.07140899425638438,10,5393.2,539.3199999999999,1647.22,2,1.0,0.0,0
ACC100277,11,1,0.7272727272727273,0.06544382879441529,0.06464016201599848,0.09090909090909091,0.13008399081041377,6,5812.16,968.6933333333333,3270.35,2,2.0,1.0,0
ACC100278,13,4,0.7692307692307693,0.06358766409958008,0.05603136598691165,0.3076923076923077,0.11961903008649173,8,7083.37,885.42125,2523.01,1,1.0,1.0,0
ACC100279,19,0,0.8421052631578947,0.05172101781877969,0.048207639951646494,0.0,0.09992865777042619,13,6308.28,485.2523076923077,929.29,1,1.0,0.0,0
ACC100280,16,1,0.875,0.047876552629306,0.043320503228840464,0.0625,0.09119705585814647,7,3505.45,500.7785714285714,1251.85,0,3.0,2.0,0
ACC100281,20,0,0.8,0.04472266115799274,0.04325760626756841,0.0,0.08798026742556114,12,5725.43,477.1191666666667,1286.96,3,3.0,1.0,0
ACC100282,13,2,0.5384615384615384,1.8539618826469146,2.3019232815971464,0.15384615384615385,4.1558851642440615,13,13404.64,1031.1261538461538,2178.69,3,4.0,1.0,1
ACC100283,12,1,0.9166666666666666,0.029166495670494435,0.04305212485517478,0.08333333333333333,0.07221862052566921,16,8861.63,553.851875,1951.16,3,0.0,0.0,0
ACC100284,12,0,0.75,0.06803457454363436,0.05598507918105578,0.0,0.12401965372469015,13,4659.96,358.45846153846156,616.46,1,1.0,0.0,0
ACC100285,12,0,0.8333333333333334,0.03420696367169066,0.05590671545828169,0.0,0.09011367912997235,13,8258.57,635.2746153846153,1787.15,1,1.0,0.0,0
ACC100286,16,4,0.375,2.0805031352615964,1.992973009256523,0.25,4.07347614451812,7,16633.33,2376.19,8006.77,3,1.0,0.0,1
ACC100287,16,1,0.875,0.041599406546247726,0.04645734782213195,0.0625,0.08805675436837967,14,7452.17,532.2978571428572,2797.34,3,2.0,1.0,0
ACC100288,17,1,0.8235294117647058,0.051495521649945426,0.04558965794744088,0.058823529411764705,0.0970851795973863,9,3896.34,432.9266666666667,1085.46,1,2.0,0.0,0
ACC100289,18,2,0.8333333333333334,0.03947637003131966,0.05741890587283961,0.1111111111111111,0.09689527590415928,10,4495.05,449.505,846.08,1,0.0,0.0,0
ACC100290,20,2,0.9,0.06235449990092725,0.04330236531767308,0.1,0.10565686521860032,14,7972.12,569.4371428571428,1973.4,1,2.0,0.0,0
ACC100291,9,1,0.6666666666666666,0.030364123567131016,0.0693712476462681,0.1111111111111111,0.09973537121339912,9,8658.81,962.0899999999999,1887.89,0,2.0,2.0,0
ACC100292,14,1,0.9285714285714286,0.03906549586313947,0.03754286121982612,0.07142857142857142,0.0766083570829656,12,6859.19,571.5991666666666,1564.27,2,1.0,0.0,0
ACC100293,17,0,0.8235294117647058,0.03917800346983436,0.053935587264155545,0.0,0.0931135907339899,8,3621.5600000000004,452.69500000000005,2187.61,3,4.0,1.0,0
ACC100294,9,0,1.0,0.04025183225643277,0.051639691883064776,0.0,0.09189152413949755,6,2486.26,414.3766666666667,697.45,1,1.0,0.0,0
ACC100295,15,3,0.8,0.05151015803656965,0.05802307997274663,0.2,0.10953323800931627,7,7813.95,1116.2785714285715,4476.91,1,3.0,1.0,0
ACC100296,8,0,1.0,0.04258257314576327,0.034500755685306535,0.0,0.0770833288310698,14,6955.74,496.8385714285714,1292.44,0,1.0,0.0,0
ACC100297,13,0,0.6153846153846154,0.04480888762574237,0.05203645911207922,0.0,0.0968453467378216,11,5057.6900000000005,459.79,1087.08,2,1.0,0.0,0
ACC100298,16,1,0.75,0.043409069232899514,0.06460501528519218,0.0625,0.10801408451809169,9,4292.37,476.93,1065.51,0,2.0,1.0,0
ACC100299,17,1,0.8235294117647058,0.045539965479591146,0.05330685034887695,0.058823529411764705,0.0988468158284681,11,7655.21,695.9281818181818,3008.13,1,1.0,1.0,0
ACC100300,18,1,0.6666666666666666,0.061441792689413695,0.05124921807150927,0.05555555555555555,0.11269101076092297,9,11165.32,1240.591111111111,6407.56,1,1.0,0.0,0
ACC100301,12,1,0.75,0.037009405029074134,0.062002362491646264,0.08333333333333333,0.0990117675207204,15,6443.91,429.594,1403.26,2,1.0,0.0,0
ACC100302,26,4,0.8076923076923077,0.04541150786038541,0.045592361708447604,0.15384615384615385,0.09100386956883302,12,7228.27,602.3558333333334,1686.69,5,5.0,3.0,0
ACC100303,14,1,0.8571428571428571,0.03643980509833155,0.054280476829475025,0.07142857142857142,0.09072028192780657,18,10473.99,581.8883333333333,1349.89,4,1.0,0.0,0
ACC100304,10,1,0.8,0.0448685797016627,0.05026050912772329,0.1,0.09512908882938599,11,4226.63,384.2390909090909,849.52,1,0.0,0.0,0
ACC100305,22,2,0.6818181818181818,0.050268472515129496,0.058779094113145726,0.09090909090909091,0.10904756662827522,14,7945.110000000001,567.5078571428572,2957.48,2,4.0,2.0,0
ACC100306,17,1,0.8235294117647058,0.03426867245407539,0.04356034522901097,0.058823529411764705,0.07782901768308637,11,5115.92,465.08363636363634,1933.05,1,5.0,1.0,0
ACC100307,11,1,1.0,0.07432496582881486,0.056650974476092734,0.09090909090909091,0.13097594030490758,9,3293.58,365.9533333333333,1017.57,3,1.0,1.0,0
ACC100308,15,1,0.9333333333333333,0.06014113717708014,0.06646851958061123,0.06666666666666667,0.12660965675769137,12,9673.95,806.1625,2541.6,2,2.0,0.0,0
ACC100309,10,1,0.8,0.06182934308778213,0.022888242979022484,0.1,0.08471758606680461,7,3855.03,550.7185714285714,1153.63,0,4.0,2.0,0
ACC100310,12,0,0.8333333333333334,0.038069086918231555,0.05716292703556006,0.0,0.0952320139537916,5,1679.46,335.892,628.49,1,5.0,3.0,0
ACC100311,13,0,0.7692307692307693,0.04056462713200966,0.04072293658495797,0.0,0.08128756371696763,10,4778.360000000001,477.83600000000007,1361.74,2,1.0,0.0,0
ACC100312,15,0,0.8,0.049290439525038,0.057386295858688756,0.0,0.10667673538372675,7,5497.68,785.3828571428572,1690.63,2,1.0,0.0,0
ACC100313,13,3,0.6923076923076923,2.1501800325339486,1.4362919885629977,0.23076923076923078,3.586472021096946,8,15901.150000000001,1987.6437500000002,6411.66,2,0.0,0.0,1
ACC100314,14,1,0.5714285714285714,0.05931981350885448,0.04584522216768513,0.07142857142857142,0.1051650356765396,9,5029.48,558.8311111111111,1942.11,1,1.0,0.0,0
ACC100315,13,1,0.8461538461538461,0.06254128790093542,0.04342935170761593,0.07692307692307693,0.10597063960855135,13,4747.25,365.1730769230769,628.94,2,1.0,1.0,0
ACC100316,16,1,0.75,0.053825978470747125,0.04960304930142849,0.0625,0.10342902777217561,11,6691.86,608.3509090909091,1398.06,1,1.0,0.0,0
ACC100317,15,1,0.8,0.05478448424769308,0.03695266985650421,0.06666666666666667,0.09173715410419729,8,8534.24,1066.78,3330.34,2,4.0,1.0,0
ACC100318,15,4,1.0,0.05494296783288755,0.05141754656961122,0.26666666666666666,0.10636051440249877,11,4949.83,449.98454545454547,1312.23,1,2.0,2.0,0
ACC100319,14,0,0.7142857142857143,0.05716862516535361,0.044544370397009495,0.0,0.1017129955623631,15,10618.65,707.91,2292.85,3,3.0,1.0,0
ACC100320,13,2,0.8461538461538461,0.05281902459317438,0.05759744585683081,0.15384615384615385,0.11041647045000519,9,5663.639999999999,629.2933333333333,1524.0,2,2.0,1.0,0
ACC100321,22,2,0.8181818181818182,0.054594644180177364,0.03564364268799275,0.09090909090909091,0.09023828686817012,10,6375.45,637.545,3031.91,1,1.0,0.0,0
ACC100322,20,2,0.75,0.050739847052857466,0.05908668564958333,0.1,0.1098265327024408,21,13008.98,619.4752380952381,1841.59,4,1.0,0.0,0
ACC100323,14,1,0.9285714285714286,0.044926430704254436,0.0511325083150969,0.07142857142857142,0.09605893901935134,9,3866.97,429.6633333333333,968.14,1,3.0,1.0,0
ACC100324,12,2,0.75,0.03265013225644938,0.05210245370247112,0.16666666666666666,0.0847525859589205,13,5555.55,427.35,1031.15,2,2.0,1.0,0
ACC100325,14,1,0.7142857142857143,0.04003021386375574,0.051966567866505296,0.07142857142857142,0.09199678173026105,17,11941.41,702.4358823529411,2617.18,3,3.0,0.0,0
ACC100326,12,0,0.8333333333333334,0.03705991054626237,0.056593467874487845,0.0,0.09365337842075022,11,5115.5599999999995,465.05090909090904,979.6,1,4.0,0.0,0
ACC100327,16,3,0.6875,2.079077767575085,1.2813391077956973,0.1875,3.3604168753707824,21,30127.03,1434.6204761904762,9733.41,5,2.0,1.0,1
ACC100328,12,1,0.9166666666666666,0.04396115709729816,0.05652578052213319,0.08333333333333333,0.10048693761943135,8,4105.87,513.23375,1680.76,1,2.0,0.0,0
ACC100329,11,1,0.7272727272727273,0.05338357936158406,0.048488778458149875,0.09090909090909091,0.10187235781973394,14,12118.779999999999,865.6271428571428,2227.68,2,2.0,1.0,0
ACC100330,18,2,0.8333333333333334,0.03766904599460666,0.04729379458804243,0.1111111111111111,0.08496284058264908,11,5604.8099999999995,509.5281818181818,1468.85,0,0.0,0.0,0
ACC100331,20,1,0.8,2.151804782526813,1.9847007546943218,0.05,4.136505537221135,18,58619.47,3256.637222222222,13060.76,9,1.0,1.0,1
ACC100332,14,1,0.7142857142857143,0.07318838405402567,0.04054850846161366,0.07142857142857142,0.11373689251563933,12,6219.96,518.33,1808.59,2,3.0,2.0,0
ACC100333,15,0,0.7333333333333333,0.058447271311922885,0.04096152898931852,0.0,0.09940880030124141,9,5199.23,577.6922222222222,2106.29,3,1.0,0.0,0
