transaction_id,is_fraud,anomaly_score,is_anomaly
TXN_0092534,0,-0.01990367495440415,0
TXN_0014588,0,-0.01990628375936021,0
TXN_0007447,1,-0.01990787312546516,0
TXN_0002949,0,-0.01990839384197285,0
TXN_0032825,0,-0.019909225681550735,0
TXN_0014056,0,-0.019910009797209915,0
TXN_0049141,0,-0.01991089728623252,0
TXN_0005706,1,-0.019912298938283834,0
TXN_0022658,1,-0.019913394449374566,0
TXN_0063645,0,-0.01991485702686635,0
TXN_0033150,0,-0.019916686664587013,0
TXN_0034453,0,-0.019917570002837337,0
TXN_0068733,1,-0.01991814188912855,0
TXN_0054434,0,-0.019918187751938765,0
TXN_0093492,0,-0.01992021770095076,0
TXN_0005563,0,-0.019920546848975484,0
TXN_0091330,0,-0.01992089755029236,0
TXN_0062273,0,-0.019921091883470576,0
TXN_0007677,0,-0.019922049662789543,0
TXN_0027473,0,-0.01992321538434838,0
TXN_0035734,0,-0.0199245373148067,0
TXN_0043873,0,-0.019926245098568773,0
TXN_0016808,0,-0.01992845071919347,0
TXN_0013699,0,-0.019929399840170947,0
TXN_0015256,0,-0.019929865656805434,0
TXN_0034631,0,-0.019932215464751435,0
TXN_0069629,1,-0.019932580187774107,0
TXN_0080083,0,-0.019936655838186934,0
TXN_0046485,0,-0.019937101911075894,0
TXN_0039753,0,-0.01994224529402988,0
TXN_0065344,0,-0.01994436726886306,0
TXN_0030249,0,-0.019947687210845055,0
TXN_0041012,0,-0.01994892934331205,0
TXN_0050776,0,-0.01995037692024637,0
TXN_0015030,0,-0.01995176006041699,0
TXN_0021579,0,-0.019952599307178187,0
TXN_0067703,0,-0.01995281746112365,0
TXN_0024733,0,-0.019954553374420647,0
TXN_0093617,0,-0.01995460703464713,0
TXN_0050695,0,-0.01995933525322624,0
TXN_0040746,0,-0.019959884927844396,0
TXN_0015714,0,-0.01996275296056471,0
TXN_0088469,0,-0.019963169792486468,0
TXN_0072295,0,-0.01996566796642052,0
TXN_0005086,1,-0.01996763850491623,0
TXN_0004517,0,-0.019967676933153378,0
TXN_0032525,1,-0.019969036992093292,0
TXN_0018072,0,-0.019969845902935934,0
TXN_0011308,0,-0.019971557316590394,0
TXN_0043837,0,-0.01997166915368742,0
TXN_0062915,0,-0.01997261923069238,0
TXN_0024765,0,-0.01997300564573723,0
TXN_0099949,0,-0.019974396369637937,0
TXN_0004039,0,-0.019975547243531233,0
TXN_0048331,0,-0.019976816389123075,0
TXN_0068532,0,-0.019978397963544614,0
TXN_0016428,0,-0.019979960781253747,0
TXN_0037779,0,-0.019985526482335758,0
TXN_0073441,0,-0.019986436125625118,0
TXN_0058015,0,-0.019988745339669878,0
TXN_0041303,0,-0.019989763352367906,0
TXN_0027693,1,-0.01999158289852332,0
TXN_0079713,0,-0.0199949158395738,0
TXN_0079362,0,-0.01999680440276086,0
TXN_0002990,0,-0.01999919577354181,0
TXN_0040031,0,-0.020000548046009925,0
TXN_0013188,0,-0.02000065035106313,0
TXN_0011208,0,-0.020000676801747108,0
TXN_0016517,0,-0.02000690915468939,0
TXN_0036283,0,-0.02000758781926215,0
TXN_0010413,0,-0.020008532044823224,0
TXN_0001573,0,-0.02001780208997017,0
TXN_0087585,0,-0.020020302175849047,0
TXN_0054431,1,-0.020024027798538513,0
TXN_0069395,0,-0.02002440695320329,0
TXN_0096286,0,-0.020034041849102735,0
TXN_0054905,0,-0.02003731419832555,0
TXN_0032835,0,-0.020037483301854064,0
TXN_0063739,0,-0.020037915401004636,0
TXN_0098812,0,-0.020038847121779724,0
TXN_0000920,0,-0.020039361737528183,0
TXN_0023312,0,-0.02004010344169649,0
TXN_0044173,0,-0.020040665103685407,0
TXN_0006176,0,-0.020045875940640556,0
TXN_0090590,0,-0.020047943233199916,0
TXN_0020495,1,-0.02005095951452751,0
TXN_0056803,0,-0.020051241467594627,0
TXN_0024746,0,-0.020053023262403435,0
TXN_0074971,0,-0.020053188278744027,0
TXN_0068235,0,-0.020055244683235607,0
TXN_0082967,1,-0.02005593934040406,0
TXN_0092334,0,-0.020055952124827692,0
TXN_0021756,0,-0.020056008165156847,0
TXN_0040332,0,-0.020058294395614018,0
TXN_0097331,0,-0.020062889855303356,0
TXN_0032225,0,-0.020063480572536707,0
TXN_0019524,0,-0.020065895929388677,0
TXN_0091153,0,-0.0200668292338273,0
TXN_0012220,0,-0.02006809681616284,0
TXN_0022994,0,-0.02006866719467637,0
TXN_0010131,0,-0.02006902226418783,0
TXN_0061962,0,-0.020070534020208308,0
TXN_0007331,0,-0.02007108062703311,0
TXN_0090443,0,-0.02007455315790252,0
TXN_0093092,0,-0.020074649254116728,0
TXN_0034764,0,-0.020075707046739444,0
TXN_0039162,0,-0.020078604352476215,0
TXN_0083817,0,-0.020079901293948543,0
TXN_0060793,0,-0.020084484185708074,0
TXN_0024916,0,-0.020085027752489215,0
TXN_0015171,0,-0.020085618152315132,0
TXN_0016912,0,-0.020088538939569522,0
TXN_0013423,0,-0.02009124788729355,0
TXN_0076658,0,-0.02009310344077797,0
TXN_0044050,0,-0.020093581607074862,0
TXN_0054317,0,-0.020093931750284955,0
TXN_0093066,0,-0.020094750833960617,0
TXN_0058269,0,-0.0200947909464958,0
TXN_0088558,0,-0.0200956042273992,0
TXN_0028319,0,-0.02009642186902616,0
TXN_0040631,0,-0.020101703580986396,0
TXN_0068760,1,-0.020102309402141305,0
TXN_0092314,0,-0.020103871900673753,0
TXN_0061427,0,-0.02010579198908613,0
TXN_0083808,0,-0.020107911797850653,0
TXN_0055282,0,-0.020110910952172878,0
TXN_0053393,0,-0.02011170382715377,0
TXN_0037891,0,-0.02011244196082651,0
TXN_0003759,0,-0.02011399949255166,0
TXN_0021020,1,-0.020115451344019153,0
TXN_0003292,0,-0.02011628432118251,0
TXN_0092047,0,-0.020120173000083397,0
TXN_0032270,0,-0.020123825290386033,0
TXN_0027896,0,-0.020125789342869238,0
TXN_0049606,0,-0.02012797050928683,0
TXN_0066051,0,-0.020128485701359278,0
TXN_0072002,0,-0.020128949430570642,0
TXN_0069193,0,-0.020129031451719293,0
TXN_0040587,0,-0.0201296529316376,0
TXN_0055889,1,-0.02013094128388304,0
TXN_0093167,0,-0.020130946219617307,0
TXN_0076470,0,-0.020131275755508327,0
TXN_0095532,0,-0.020136368664536164,0
TXN_0050027,1,-0.020138407342168096,0
TXN_0022453,0,-0.020143178848274323,0
TXN_0097153,0,-0.020143227742680403,0
TXN_0008691,0,-0.020145597567271745,0
TXN_0080976,1,-0.020145872040869706,0
TXN_0025297,0,-0.020147376023814445,0
TXN_0066628,1,-0.020147431969438023,0
TXN_0007011,0,-0.020147498559404675,0
TXN_0007806,0,-0.02014777115389954,0
TXN_0008034,0,-0.02014946233162551,0
TXN_0030974,0,-0.020150602129473838,0
TXN_0027282,0,-0.02015101346489434,0
TXN_0029392,0,-0.020151950007824437,0
TXN_0035435,0,-0.020156984588765914,0
TXN_0067520,0,-0.020157624938014096,0
TXN_0032334,0,-0.020159266612363225,0
TXN_0035348,0,-0.020160329444321223,0
TXN_0022172,0,-0.020160727397990463,0
TXN_0047514,0,-0.02016339513040144,0
TXN_0067177,0,-0.020168122284925705,0
TXN_0086551,0,-0.020170374996211216,0
TXN_0025423,0,-0.02017229253844266,0
TXN_0003697,0,-0.020173782993502587,0
TXN_0062783,1,-0.020175804624418148,0
TXN_0055976,0,-0.020176990979958287,0
TXN_0008162,0,-0.020178456399973066,0
TXN_0082340,0,-0.020179362405954637,0
TXN_0052043,0,-0.02017950270883173,0
TXN_0042300,0,-0.020180582792544977,0
TXN_0049159,0,-0.020180656730080182,0
TXN_0075941,0,-0.020182287699072377,0
TXN_0081852,0,-0.020183772568597935,0
TXN_0054246,0,-0.02018531410029667,0
TXN_0064278,0,-0.020195288344418305,0
TXN_0036003,0,-0.020198872308822113,0
TXN_0007597,0,-0.02020770015025719,0
TXN_0010398,0,-0.020208045382078432,0
TXN_0006130,0,-0.020208540193258795,0
TXN_0005732,0,-0.02021132219280075,0
TXN_0099130,0,-0.0202129119308313,0
TXN_0088109,0,-0.020216264998224598,0
TXN_0084136,1,-0.02021785761927175,0
TXN_0090639,0,-0.020218794979245835,0
TXN_0006004,0,-0.020219248628914777,0
TXN_0025785,0,-0.020228258163349278,0
TXN_0026578,0,-0.020231800312662362,0
TXN_0071831,0,-0.020231899901622996,0
TXN_0081834,0,-0.020232052659489574,0
TXN_0059875,0,-0.020232756382421946,0
TXN_0090597,1,-0.0202330179596516,0
TXN_0083362,0,-0.020234596058036347,0
TXN_0048785,0,-0.02024515224081702,0
TXN_0026113,0,-0.020248173006349734,0
TXN_0065469,0,-0.02024886069875087,0
TXN_0034121,0,-0.020252826136869517,0
TXN_0092319,0,-0.02025349089678896,0
TXN_0037470,0,-0.020256644708766647,0
TXN_0072968,0,-0.02025667139646925,0
TXN_0094945,0,-0.020257264382088414,0
TXN_0011298,1,-0.020257801852768043,0
TXN_0007220,0,-0.02025896936905902,0
TXN_0050254,0,-0.02025905164478936,0
TXN_0066052,0,-0.020259405424128518,0
TXN_0087001,0,-0.020260229208372227,0
TXN_0020390,0,-0.020261285363050163,0
TXN_0088647,0,-0.020263508035074373,0
TXN_0088399,0,-0.020266499736286914,0
TXN_0037672,0,-0.020268231135376236,0
TXN_0077304,0,-0.02026876280306822,0
TXN_0098047,0,-0.020268936242522795,0
TXN_0094509,0,-0.020269628489312685,0
TXN_0069012,0,-0.020272423143376073,0
TXN_0022205,1,-0.020273080951134226,0
TXN_0082853,0,-0.020275333913326476,0
TXN_0081773,0,-0.020275896545795202,0
TXN_0023985,0,-0.020277619713403916,0
TXN_0015418,0,-0.020280379235399493,0
TXN_0074050,0,-0.020280910642477057,0
TXN_0039457,0,-0.020282212706329572,0
TXN_0024603,0,-0.020284861821106004,0
TXN_0031879,0,-0.02028516545170389,0
TXN_0020100,0,-0.020286076988272672,0
TXN_0052776,0,-0.0202866918723148,0
TXN_0025708,0,-0.020288445506935204,0
TXN_0085606,0,-0.020289295563573062,0
TXN_0027001,0,-0.020289898734009215,0
TXN_0064665,0,-0.020294212167780157,0
TXN_0077083,0,-0.020295143274783767,0
TXN_0047901,1,-0.02029810850633018,0
TXN_0097561,1,-0.020302008283088147,0
TXN_0088279,0,-0.02030339809322379,0
TXN_0022009,0,-0.020309816063617037,0
TXN_0056594,1,-0.020310078344394467,0
TXN_0008019,0,-0.020310540515027786,0
TXN_0079677,0,-0.02031163239697298,0
TXN_0039207,0,-0.0203121609685476,0
TXN_0058762,0,-0.020313558653272556,0
TXN_0064703,0,-0.02031393539496973,0
TXN_0051342,0,-0.020314599014422008,0
TXN_0017134,0,-0.02031481646175992,0
TXN_0074183,0,-0.020315402343627387,0
TXN_0062437,0,-0.020315657569730527,0
TXN_0044734,1,-0.02031598379529731,0
TXN_0063984,0,-0.020316282274005615,0
TXN_0097443,1,-0.020316637178747765,0
TXN_0096891,0,-0.02031810669023215,0
TXN_0088434,0,-0.02031838659044949,0
TXN_0064377,0,-0.020320491239386063,0
TXN_0051555,0,-0.02032088384055264,0
TXN_0056214,0,-0.020323178135705944,0
TXN_0055376,1,-0.020323618913897445,0
TXN_0087961,0,-0.02032733487982219,0
TXN_0047009,0,-0.020327426755353706,0
TXN_0048519,0,-0.0203309193427732,0
TXN_0095981,0,-0.02033590487521797,0
TXN_0029220,1,-0.02033676921519645,0
TXN_0001210,0,-0.020340154453878823,0
TXN_0083557,0,-0.020340625823320968,0
TXN_0094143,0,-0.020341468267732865,0
TXN_0037949,0,-0.020345663703741468,0
TXN_0064387,0,-0.020346967593933507,0
TXN_0096281,0,-0.020349993663693056,0
TXN_0033678,0,-0.020350928829029225,0
TXN_0040203,0,-0.020352934162372383,0
TXN_0054707,0,-0.020356376095665207,0
TXN_0022530,0,-0.020356877919600058,0
TXN_0087363,0,-0.020357105489656524,0
TXN_0094602,0,-0.020357689396565792,0
TXN_0021837,0,-0.020358085302469853,0
TXN_0023954,0,-0.020358481902317704,0
TXN_0041139,1,-0.020361521836224417,0
TXN_0079735,0,-0.020362641295286088,0
TXN_0026499,0,-0.020365378608378948,0
TXN_0066740,0,-0.020366790073549468,0
TXN_0076557,0,-0.020368441782797175,0
TXN_0016598,0,-0.020369814385540752,0
TXN_0027560,0,-0.02037013393898135,0
TXN_0079743,0,-0.02037124882632002,0
TXN_0089896,1,-0.020372695314595624,0
TXN_0009173,1,-0.02037384541961529,0
TXN_0039921,0,-0.020377846751225004,0
TXN_0027886,1,-0.02038002741295719,0
TXN_0083067,0,-0.020381480444181976,0
TXN_0014945,0,-0.02038753455036202,0
TXN_0070282,0,-0.020389118432039277,0
TXN_0062916,0,-0.020389139084339702,0
TXN_0074022,0,-0.020389689640694875,0
TXN_0070775,1,-0.020391257026831977,0
TXN_0093543,0,-0.020391889177185485,0
TXN_0042426,0,-0.02039238245239572,0
TXN_0017333,0,-0.02039265174343008,0
TXN_0095812,0,-0.020394925889379967,0
TXN_0070225,0,-0.02039768783494278,0
TXN_0016527,0,-0.020399154222403793,0
TXN_0083177,0,-0.020400464074874836,0
TXN_0088052,0,-0.020405307403241646,0
TXN_0047325,0,-0.020409257023814686,0
TXN_0030926,0,-0.020409975756117027,0
TXN_0092693,0,-0.02041129597136504,0
TXN_0033336,0,-0.020411775643316643,0
TXN_0032178,0,-0.020412473641356232,0
TXN_0067394,0,-0.020412783766012077,0
TXN_0030581,0,-0.020414763428032723,0
TXN_0092037,0,-0.02041598961523383,0
TXN_0084444,0,-0.020416701954820815,0
TXN_0024870,0,-0.02042045294590855,0
TXN_0058777,0,-0.0204221960600095,0
TXN_0018442,0,-0.02042239931979084,0
TXN_0083286,0,-0.020422549305013638,0
TXN_0047718,0,-0.02042381451942543,0
TXN_0069357,0,-0.020425087592027213,0
TXN_0009590,0,-0.020425943912634303,0
TXN_0079861,0,-0.02042595396742264,0
TXN_0059927,0,-0.020430066466819885,0
TXN_0069162,0,-0.020436477400983533,0
TXN_0097678,0,-0.020436756142346524,0
TXN_0056001,0,-0.020437426754090993,0
TXN_0071034,0,-0.020437818477525682,0
TXN_0085754,0,-0.0204413943839743,0
TXN_0020816,0,-0.02044294604603758,0
TXN_0008547,0,-0.020442978432810066,0
TXN_0005556,0,-0.020443827632289246,0
TXN_0070843,0,-0.020444103001096336,0
TXN_0016463,0,-0.020444382966559482,0
TXN_0010336,0,-0.020445016609496935,0
TXN_0098415,1,-0.02044651153267074,0
TXN_0019344,0,-0.020449781658330002,0
TXN_0006106,0,-0.020450778599625408,0
TXN_0019720,0,-0.020453085296623374,0
TXN_0071846,1,-0.020453647131298602,0
TXN_0015658,1,-0.020456343238095864,0
TXN_0097901,0,-0.020456700175605746,0
TXN_0060082,0,-0.020460750707077424,0
TXN_0067593,0,-0.020466714062751912,0
TXN_0020090,1,-0.0204673447064333,0
TXN_0038239,0,-0.02046805850541822,0
TXN_0021133,0,-0.020472348453126177,0
TXN_0084971,0,-0.020474778361223467,0
TXN_0074217,0,-0.020477524169661976,0
TXN_0014387,0,-0.02047802847830016,0
TXN_0051667,0,-0.020478847523396015,0
TXN_0037118,0,-0.02048229832643922,0
TXN_0072467,0,-0.02048267225949918,0
TXN_0004021,0,-0.020483670222166905,0
TXN_0096520,0,-0.020484052919954254,0
TXN_0036099,0,-0.02048490708617423,0
TXN_0033632,1,-0.020485194928345773,0
TXN_0051759,0,-0.020487500440048434,0
TXN_0074995,0,-0.020488653713563787,0
TXN_0029812,0,-0.020492610850443627,0
TXN_0063921,0,-0.02049630500243904,0
TXN_0096519,0,-0.02050229691892369,0
TXN_0049183,0,-0.020503977055486233,0
TXN_0076945,1,-0.0205053035926277,0
TXN_0075784,0,-0.020506510252827348,0
TXN_0019849,0,-0.020508777031358005,0
TXN_0083545,0,-0.02050912336784816,0
TXN_0071437,0,-0.020509339324719322,0
TXN_0022175,0,-0.020512128042390776,0
TXN_0029757,1,-0.02051655988558687,0
TXN_0086450,0,-0.020517503043120278,0
TXN_0074642,0,-0.020518145510593055,0
TXN_0042660,0,-0.020521504596163864,0
TXN_0099552,0,-0.02052152604073354,0
TXN_0036860,0,-0.020523192784555944,0
TXN_0057597,0,-0.020525550842417584,0
TXN_0014188,0,-0.020529082561174583,0
TXN_0065979,0,-0.02052970200830606,0
TXN_0034458,0,-0.020529715477944133,0
TXN_0024475,0,-0.020536152922244644,0
TXN_0051549,1,-0.020541485183920627,0
TXN_0020101,0,-0.020542056974700018,0
TXN_0017143,0,-0.02054496878699874,0
TXN_0079040,0,-0.02054792581264897,0
TXN_0092559,0,-0.020550706710872557,0
TXN_0012563,0,-0.020550856857928568,0
TXN_0086045,1,-0.02055329137012263,0
TXN_0018677,0,-0.020554985539863013,0
TXN_0058240,0,-0.020566033581488008,0
TXN_0064991,1,-0.020566692029600153,0
TXN_0041195,0,-0.020569019058296334,0
TXN_0095972,0,-0.02056955847078512,0
TXN_0057682,0,-0.020569625579323736,0
TXN_0077936,0,-0.02057903148956286,0
TXN_0083488,0,-0.020579385799983863,0
TXN_0060450,0,-0.020579727052167485,0
TXN_0083253,0,-0.020580109156761228,0
TXN_0090155,0,-0.020580370296196526,0
TXN_0013571,0,-0.020581609896308306,0
TXN_0057726,1,-0.020583845229919073,0
TXN_0040811,0,-0.020588325278715125,0
TXN_0014248,0,-0.020588667893520318,0
TXN_0090730,0,-0.020591410885323902,0
TXN_0062431,0,-0.020593445921722076,0
TXN_0000964,0,-0.02059565784244477,0
TXN_0076457,0,-0.02059612262458499,0
TXN_0008115,0,-0.02059645194367632,0
TXN_0015141,0,-0.02059964038129003,0
TXN_0063174,0,-0.0206009778320958,0
TXN_0057923,0,-0.020605551483400486,0
TXN_0041996,0,-0.02060581244533255,0
TXN_0087062,0,-0.020609359685135775,0
TXN_0035757,1,-0.02060994209136502,0
TXN_0077557,1,-0.020610282907906008,0
TXN_0027386,0,-0.020610506983780752,0
TXN_0009482,0,-0.020614054453874875,0
TXN_0033032,0,-0.020620685360443702,0
TXN_0050764,0,-0.020620751759919176,0
TXN_0057880,0,-0.020623187925797093,0
TXN_0080718,0,-0.02062328406936076,0
TXN_0049629,0,-0.020624028355912594,0
TXN_0059476,0,-0.02062641924233266,0
TXN_0059049,1,-0.020627434199729344,0
TXN_0011186,0,-0.020628663919781687,0
TXN_0011532,0,-0.02063076283509724,0
TXN_0023046,0,-0.020631469352114462,0
TXN_0065281,0,-0.02063302112852261,0
TXN_0082753,1,-0.020634594018157038,0
TXN_0024513,1,-0.020635183924463063,0
TXN_0033780,0,-0.020636441014203144,0
TXN_0042449,0,-0.020638509891824808,0
TXN_0050276,1,-0.02064066212377902,0
TXN_0011806,0,-0.020642404441277296,0
TXN_0061154,0,-0.020642839093084064,0
TXN_0031310,0,-0.020647225520447288,0
TXN_0029741,0,-0.020650151083896784,0
TXN_0088059,0,-0.020650523938697152,0
TXN_0050330,0,-0.02065299338811155,0
TXN_0018173,0,-0.020654879904708046,0
TXN_0056058,0,-0.02065663952290453,0
TXN_0047339,0,-0.020658153905887433,0
TXN_0058862,0,-0.020659460626741954,0
TXN_0005627,0,-0.020661269125732074,0
TXN_0025336,0,-0.020663542610917407,0
TXN_0084262,1,-0.020664384676309155,0
TXN_0008944,0,-0.02066457646790576,0
TXN_0095063,0,-0.020664620025444003,0
TXN_0067386,0,-0.020665726304999188,0
TXN_0088792,0,-0.020667052892483162,0
TXN_0064863,0,-0.020668315900271517,0
TXN_0085097,0,-0.0206685185835892,0
TXN_0089268,0,-0.02066975754337419,0
TXN_0038568,0,-0.020670522801653046,0
TXN_0095088,1,-0.020670925824707753,0
TXN_0048059,0,-0.02067146055673974,0
TXN_0053390,0,-0.020671861131057234,0
TXN_0000963,0,-0.020673102313712444,0
TXN_0094478,0,-0.020675380642835806,0
TXN_0099386,0,-0.02067819082701372,0
TXN_0052443,1,-0.020680919838933165,0
TXN_0096326,0,-0.02068141585174732,0
TXN_0048084,0,-0.020682914870933877,0
TXN_0031086,1,-0.02068453411108717,0
TXN_0073260,0,-0.02068883726215498,0
TXN_0037928,1,-0.02068924698906538,0
TXN_0074095,0,-0.02069082124842181,0
TXN_0057822,0,-0.020693679286074018,0
TXN_0099954,0,-0.020695096823671766,0
TXN_0073666,0,-0.020695849364539387,0
TXN_0065970,0,-0.020696734320318932,0
TXN_0079461,0,-0.020698192622962575,0
TXN_0076094,1,-0.020701187680227662,0
TXN_0034686,0,-0.020701946919135183,0
TXN_0080696,0,-0.020702029890530493,0
TXN_0022197,0,-0.02070205432905592,0
TXN_0000168,0,-0.020703470141004265,0
TXN_0089721,0,-0.02070744654139156,0
TXN_0070963,0,-0.02070806720737095,0
TXN_0031915,0,-0.020709178666464045,0
TXN_0010691,0,-0.020715841805407198,0
TXN_0093379,0,-0.020720272253961114,0
TXN_0003505,0,-0.02072057761793933,0
TXN_0094680,0,-0.020721209548993813,0
TXN_0065946,0,-0.02072408999566533,0
TXN_0086256,0,-0.02072579028722643,0
TXN_0071421,0,-0.020726307128824395,0
TXN_0076736,0,-0.020727019127174895,0
TXN_0067979,0,-0.020728654754791576,0
TXN_0066721,0,-0.020728707172300798,0
TXN_0068668,0,-0.020728899761288444,0
TXN_0030071,0,-0.02073004194984307,0
TXN_0059325,0,-0.02073093046519614,0
TXN_0081730,0,-0.020739663234276007,0
TXN_0060779,0,-0.020743135966933335,0
TXN_0003380,0,-0.020743457155872336,0
TXN_0072225,0,-0.020746611490177314,0
TXN_0055544,0,-0.020747327062495824,0
TXN_0079294,0,-0.020750186653740843,0
TXN_0074509,0,-0.020755675790520844,0
TXN_0068374,0,-0.020757318264146063,0
TXN_0014435,0,-0.020757861859929783,0
TXN_0054213,0,-0.020759055654809067,0
TXN_0066725,0,-0.02076106390775201,0
TXN_0051330,0,-0.02076461452814138,0
TXN_0082721,0,-0.020766850777873547,0
TXN_0070568,0,-0.020768665501838868,0
TXN_0086614,0,-0.020773570990368473,0
TXN_0007303,0,-0.020774876803267395,0
TXN_0007731,1,-0.020777425180331766,0
TXN_0083896,1,-0.02077752196082361,0
TXN_0045165,0,-0.020777726162098387,0
TXN_0019265,0,-0.02077832185901407,0
TXN_0094864,0,-0.0207818095649287,0
TXN_0049966,0,-0.020785766004929318,0
TXN_0075450,0,-0.020786251810484768,0
TXN_0037778,0,-0.020786749501141677,0
TXN_0046257,0,-0.020789078781988102,0
TXN_0009812,0,-0.020791264310225488,0
TXN_0071942,0,-0.02079432327402919,0
TXN_0080935,0,-0.020794382001507405,0
TXN_0042631,0,-0.020797083076470657,0
TXN_0074471,0,-0.020797084153054146,0
TXN_0098792,0,-0.020798007355497194,0
TXN_0081909,0,-0.02079953063327422,0
TXN_0038674,0,-0.02080454309037849,0
TXN_0059519,0,-0.02080973671718156,0
TXN_0054412,0,-0.020811009225720878,0
TXN_0094541,0,-0.020814619003347135,0
TXN_0060892,0,-0.02081504510687404,0
TXN_0037051,0,-0.020815729810250372,0
TXN_0070819,0,-0.02081575233413313,0
TXN_0000204,0,-0.020816599798753832,0
TXN_0080707,0,-0.02081710078860921,0
TXN_0062780,1,-0.0208203845210736,0
TXN_0090588,1,-0.02082049375019257,0
TXN_0006808,1,-0.020822683217622484,0
TXN_0003735,0,-0.020825730069150006,0
TXN_0073064,0,-0.0208258504595612,0
TXN_0044664,0,-0.02082640187481466,0
TXN_0082208,0,-0.020830263375092084,0
TXN_0073012,0,-0.02083345656247637,0
TXN_0032553,0,-0.020836814607289145,0
TXN_0069320,0,-0.02083733594137438,0
TXN_0030608,0,-0.020839680199562838,0
TXN_0067364,0,-0.020839945745415145,0
TXN_0005609,0,-0.020840685130021908,0
TXN_0088933,0,-0.020841394597772234,0
TXN_0032567,0,-0.02084250434725221,0
TXN_0034969,0,-0.02084467512264765,0
TXN_0094109,0,-0.02084607010754158,0
TXN_0062494,0,-0.02084697109975997,0
TXN_0069163,0,-0.02084755575514008,0
TXN_0078417,0,-0.020848326636872194,0
TXN_0086641,0,-0.02085084943558191,0
TXN_0002194,1,-0.020855824402335132,0
TXN_0057343,0,-0.020856539009619035,0
TXN_0078693,0,-0.02085878608255043,0
TXN_0075008,0,-0.020858898527879255,0
TXN_0046134,1,-0.020861209868983543,0
TXN_0033981,0,-0.02086185467268764,0
TXN_0035366,0,-0.02086238988125022,0
TXN_0068041,1,-0.020863806599882517,0
TXN_0071628,0,-0.020867076790932138,0
TXN_0063186,0,-0.02086910383361007,0
TXN_0087533,0,-0.020870308928044756,0
TXN_0024722,0,-0.020873836579399008,0
TXN_0046309,0,-0.020875368635471903,0
TXN_0063132,0,-0.020875714734445605,0
TXN_0044718,0,-0.0208803798138415,0
TXN_0074018,0,-0.02088385209736343,0
TXN_0062975,0,-0.020884296632938115,0
TXN_0034705,1,-0.020885074116145153,0
TXN_0034300,0,-0.02088775381280117,0
TXN_0043590,1,-0.020889675134348473,0
TXN_0099530,0,-0.02088967542547382,0
TXN_0050407,0,-0.020889974755414764,0
TXN_0089460,0,-0.02089147619380205,0
TXN_0010061,0,-0.020892443607295696,0
TXN_0011510,0,-0.020892779487599045,0
TXN_0098192,0,-0.020893856250928766,0
TXN_0039251,0,-0.02089649706097252,0
TXN_0093363,0,-0.020896780635423884,0
TXN_0010669,0,-0.020900571518448707,0
TXN_0062843,0,-0.020901179500575906,0
TXN_0004595,0,-0.02090315145245525,0
TXN_0029633,0,-0.02090429820742523,0
TXN_0095282,0,-0.02090801877799331,0
TXN_0091273,0,-0.020909170021157553,0
TXN_0019922,0,-0.020912951353173503,0
TXN_0035831,0,-0.020913902371468285,0
TXN_0021199,0,-0.020914021783041248,0
TXN_0026527,0,-0.02091477325674518,0
TXN_0047209,0,-0.020916819274857668,0
TXN_0072673,0,-0.02091800265874799,0
TXN_0000724,0,-0.020918135640437985,0
TXN_0091022,0,-0.020918485632132056,0
TXN_0065237,0,-0.020919346410934514,0
TXN_0092515,1,-0.020919932064395907,0
TXN_0010058,0,-0.02092064804929261,0
TXN_0099514,0,-0.02092127622719986,0
TXN_0053692,0,-0.020922850087819356,0
TXN_0094317,1,-0.020923852722245173,0
TXN_0055672,0,-0.020924547980978536,0
TXN_0039717,0,-0.02092523624556497,0
TXN_0038995,0,-0.020926114371646265,0
TXN_0040881,1,-0.02093091380370571,0
TXN_0057443,0,-0.02093243032948,0
TXN_0040337,0,-0.0209324492364652,0
TXN_0014661,0,-0.020934455946708064,0
TXN_0062551,0,-0.020934873369799045,0
TXN_0047837,0,-0.020935068176706206,0
TXN_0013235,0,-0.02093745590281404,0
TXN_0024959,0,-0.0209388397488377,0
TXN_0021211,0,-0.02093886432380576,0
TXN_0023408,0,-0.020943410915968852,0
TXN_0042368,0,-0.02094511540314148,0
TXN_0081824,0,-0.020948302692029852,0
TXN_0057294,0,-0.02095349507106037,0
TXN_0051762,0,-0.02095368194203262,0
TXN_0070459,0,-0.02095507543300279,0
TXN_0026591,0,-0.02095589875162973,0
TXN_0068106,0,-0.020957590847936025,0
TXN_0028883,0,-0.02095777815435773,0
TXN_0021437,0,-0.020961243145966257,0
TXN_0073549,0,-0.02096279165114112,0
TXN_0073247,1,-0.02096288806004709,0
TXN_0096733,0,-0.020963837450701184,0
TXN_0061684,0,-0.02096435553906295,0
TXN_0031292,0,-0.020968129772727218,0
TXN_0061142,0,-0.02097119684418436,0
TXN_0071059,0,-0.02097226700935584,0
TXN_0034595,0,-0.020972416970274965,0
TXN_0061929,0,-0.02097383372499073,0
TXN_0019564,0,-0.020974332845814403,0
TXN_0029985,0,-0.020974478586973322,0
TXN_0004665,0,-0.02097546195770872,0
TXN_0041346,0,-0.020976126566619624,0
TXN_0051030,0,-0.020981723824760046,0
TXN_0047655,1,-0.020983354909572594,0
TXN_0070867,0,-0.020985280448004184,0
TXN_0088663,0,-0.020989164981789044,0
TXN_0022493,0,-0.020990070267665306,0
